K_Receipt,K_Member,Quantity,Q_Amount,T_Receipt,Q_Discount_Amount
499758,15003,62.0,167.76,2010-02-03 12:20:00,
499759,13126,293.0,464.85,2010-02-03 12:24:00,
499760,13777,108.0,309.6,2010-02-03 12:29:00,
499761,12972,96.0,164.10000000000002,2010-02-03 12:30:00,
499762,14818,59.0,105.55,2010-02-03 12:48:00,
499763,12346,5.0,27.05,2010-02-03 13:08:00,
499764,17372,41.0,32.53,2010-02-03 13:09:00,
499768,13173,210.0,248.76,2010-02-03 13:20:00,
499769,13694,552.0,1518.8,2010-02-03 13:25:00,
499770,15927,66.0,106.54,2010-02-03 13:25:00,
499771,18283,28.0,98.82,2010-02-03 13:28:00,
499772,16960,395.0,443.98,2010-02-03 13:36:00,
499773,16954,120.0,312.0,2010-02-03 13:39:00,
499775,17011,228.0,68.28,2010-02-03 13:50:00,
499777,12525,280.0,476.43,2010-02-03 14:01:00,
499778,16177,161.0,341.73,2010-02-03 14:03:00,
499779,16103,94.0,311.70000000000005,2010-02-03 14:12:00,
499780,12809,190.0,514.08,2010-02-03 14:19:00,
499781,13327,315.0,644.25,2010-02-03 14:23:00,
499782,17638,120.0,234.0,2010-02-03 14:32:00,
499784,15367,333.0,426.0,2010-02-03 14:36:00,
499785,15606,92.0,301.9,2010-02-03 14:48:00,
499788,16159,162.0,339.46,2010-02-03 14:57:00,
499789,15311,1279.0,2544.2000000000003,2010-02-03 14:59:00,
499795,14895,93.0,111.44999999999999,2010-02-03 15:23:00,
499797,13473,198.0,599.3,2010-02-03 15:28:00,
499798,16523,148.0,325.2,2010-02-03 15:37:00,
499799,14867,40.0,53.2,2010-02-03 15:44:00,
499800,14867,68.0,105.6,2010-02-03 15:45:00,
499801,17850,74.0,392.70000000000005,2010-02-03 15:45:00,
499849,12926,86.0,221.74,2010-02-03 16:33:00,
499850,13593,264.0,456.95,2010-02-03 16:36:00,
499853,16520,102.0,278.48,2010-02-03 16:50:00,
499859,17961,3.0,7.15,2010-02-03 17:05:00,
499864,13593,4.0,23.8,2010-02-03 17:10:00,
499866,17576,125.0,228.82999999999998,2010-02-03 17:13:00,
499873,13793,52.0,96.0,2010-03-03 08:25:00,
499874,16556,370.0,737.4300000000001,2010-03-03 08:42:00,
499875,17850,144.0,363.48,2010-03-03 09:06:00,
499876,17850,98.0,541.9,2010-03-03 09:10:00,
499877,18087,100.0,303.0,2010-03-03 09:16:00,
499878,14156,4940.0,7720.6,2010-03-03 09:59:00,
499879,15224,123.0,305.8,2010-03-03 10:11:00,
499880,13663,291.0,545.45,2010-03-03 10:11:00,
499881,12645,218.0,419.09,2010-03-03 10:19:00,
499882,17850,74.0,392.70000000000005,2010-03-03 10:43:00,
499883,16947,304.0,508.33,2010-03-03 10:54:00,
499884,14440,94.0,326.70000000000005,2010-03-03 11:08:00,
499886,16099,70.0,136.5,2010-03-03 11:13:00,
499887,15039,51.0,124.05000000000001,2010-03-03 11:14:00,
499890,14606,89.0,256.93,2010-03-03 11:34:00,
499891,14051,104.0,604.0,2010-03-03 11:36:00,
499893,18148,63.0,112.85000000000001,2010-03-03 11:40:00,
499894,14593,92.0,274.77,2010-03-03 11:40:00,
499895,14593,68.0,123.03,2010-03-03 11:51:00,
499897,14298,2467.0,1730.74,2010-03-03 11:53:00,
499899,13820,58.0,159.3,2010-03-03 11:57:00,
499900,14194,274.0,344.57,2010-03-03 12:02:00,
499912,15179,387.0,599.57,2010-03-03 12:10:00,
499914,13097,131.0,335.05,2010-03-03 12:10:00,
499918,13097,253.0,563.65,2010-03-03 12:16:00,
499919,14911,205.0,537.01,2010-03-03 12:20:00,
499921,14911,1197.0,991.62,2010-03-03 12:21:00,
499922,14911,97.0,129.11,2010-03-03 12:21:00,
499939,17020,226.0,316.86,2010-03-03 12:27:00,
499942,13873,17.0,149.55,2010-03-03 12:31:00,
499944,14530,91.0,222.57,2010-03-03 12:34:00,
499956,15015,106.0,155.65,2010-03-03 12:42:00,
499958,14915,56.0,165.20000000000002,2010-03-03 12:45:00,
499960,13294,543.0,815.79,2010-03-03 12:54:00,
499961,16019,791.0,1085.01,2010-03-03 12:57:00,
499962,12835,75.0,208.92000000000002,2010-03-03 13:04:00,
499964,12594,98.0,119.14,2010-03-03 13:51:00,
499965,16461,500.0,749.0899999999999,2010-03-03 13:57:00,
499966,17742,34.0,193.66000000000003,2010-03-03 14:02:00,
499967,16636,795.0,1311.45,2010-03-03 14:06:00,
499968,13214,1536.0,1647.63,2010-03-03 14:10:00,
499969,13722,484.0,664.54,2010-03-03 14:13:00,
499971,17188,140.0,268.68,2010-03-03 14:20:00,
499972,13680,495.0,769.89,2010-03-03 14:31:00,
499973,13595,256.0,532.29,2010-03-03 14:42:00,
499974,14905,40.0,113.80000000000001,2010-03-03 14:43:00,
499975,16125,83.0,159.07,2010-03-03 14:44:00,
499977,14142,205.0,359.53000000000003,2010-03-03 15:13:00,
499979,18152,75.0,426.69,2010-03-03 15:26:00,
499981,15605,45.0,128.19,2010-03-03 15:52:00,
499982,12681,152.0,263.28,2010-03-03 15:56:00,
499985,12598,16.0,20.32,2010-03-03 16:03:00,
499986,16285,60.0,176.9,2010-03-03 16:03:00,
499988,13654,42.0,98.69999999999999,2010-03-03 16:21:00,
499990,13890,198.0,306.54,2010-03-03 16:33:00,
499991,14156,65.0,171.15,2010-03-03 16:37:00,
499993,14157,59.0,152.85,2010-03-03 16:49:00,
499994,15875,74.0,108.52,2010-03-03 16:51:00,
499995,15544,245.0,366.51,2010-03-03 17:18:00,
499996,13835,31.0,124.45,2010-04-03 08:26:00,
499997,15798,534.0,758.38,2010-04-03 09:08:00,
499998,14156,240.0,331.54,2010-04-03 09:32:00,
499999,15754,1.0,39.95,2010-04-03 09:37:00,
500001,15222,646.0,286.6,2010-04-03 09:38:00,
500008,12431,167.0,394.59,2010-04-03 09:51:00,
500009,13249,72.0,99.6,2010-04-03 09:53:00,
500010,13377,284.0,765.32,2010-04-03 10:06:00,
500012,17049,250.0,620.54,2010-04-03 10:23:00,
500014,15622,1005.0,1449.74,2010-04-03 10:29:00,
500015,17861,292.0,327.4,2010-04-03 10:31:00,
500017,14298,36.0,196.20000000000002,2010-04-03 10:40:00,
500018,17930,158.0,243.36,2010-04-03 10:41:00,
500019,13770,72.0,90.0,2010-04-03 10:41:00,
500020,15084,84.0,349.4,2010-04-03 10:45:00,
500021,13044,145.0,276.49,2010-04-03 10:46:00,
500022,14097,174.0,132.0,2010-04-03 10:46:00,
500023,18151,312.0,564.2,2010-04-03 10:47:00,
500024,13879,204.0,395.5,2010-04-03 10:49:00,
500025,15950,287.0,751.8,2010-04-03 11:11:00,
500029,13266,552.0,301.33,2010-04-03 11:28:00,
500030,14527,54.0,288.5,2010-04-03 11:29:00,
500045,16748,50.0,97.5,2010-04-03 11:36:00,
500064,17663,348.0,547.2,2010-04-03 11:42:00,
500072,15538,105.0,579.75,2010-04-03 11:44:00,
500073,13047,99.0,356.24,2010-04-03 11:44:00,
500083,17850,74.0,392.70000000000005,2010-04-03 11:53:00,
500092,12978,299.0,498.63,2010-04-03 12:11:00,
500093,15910,135.0,183.64000000000001,2010-04-03 12:13:00,
500094,15005,166.0,323.78000000000003,2010-04-03 12:24:00,
500096,14560,24.0,269.2,2010-04-03 12:31:00,
500097,15633,209.0,399.9,2010-04-03 12:32:00,
500098,16771,362.0,687.91,2010-04-03 12:32:00,
500099,15358,209.0,213.29,2010-04-03 12:37:00,
500100,16859,191.0,257.77,2010-04-03 12:37:00,
500105,17287,70.0,231.25,2010-04-03 12:39:00,
500108,15358,566.0,440.2,2010-04-03 12:41:00,
500114,18272,276.0,635.0,2010-04-03 12:53:00,
500115,17847,10.0,36.7,2010-04-03 12:57:00,
500116,17577,137.0,236.35,2010-04-03 13:01:00,
500117,18064,536.0,650.76,2010-04-03 13:24:00,
500118,14680,406.0,955.5,2010-04-03 13:39:00,
500119,17905,260.0,236.66,2010-04-03 13:47:00,
500120,14135,777.0,453.08,2010-04-03 13:53:00,
500121,12490,117.0,166.35,2010-04-03 14:05:00,
500122,14018,224.0,367.15000000000003,2010-04-03 14:23:00,
500123,14911,370.0,693.62,2010-04-03 14:24:00,
500124,14388,313.0,434.55,2010-04-03 14:27:00,
500125,14426,247.0,437.24,2010-04-03 14:36:00,
500126,13881,2046.0,2985.5,2010-04-03 14:41:00,
500128,13610,55.0,127.3,2010-04-03 14:45:00,
500129,15768,183.0,581.69,2010-04-03 14:50:00,
500130,17159,78.0,261.3,2010-04-03 14:53:00,
500132,15311,261.0,513.05,2010-04-03 15:05:00,
500133,16329,170.0,402.79,2010-04-03 15:07:00,
500134,14740,115.0,314.57,2010-04-03 15:39:00,
500135,16096,314.0,576.9,2010-04-03 15:44:00,
500141,15601,272.0,281.76,2010-04-03 16:06:00,
500144,15601,619.0,604.33,2010-04-03 16:38:00,
500145,14748,396.0,363.56,2010-04-03 17:08:00,
500146,15030,205.0,392.67,2010-04-03 17:10:00,
500147,15812,141.0,270.05,2010-04-03 17:22:00,
500148,17448,183.0,431.59,2010-04-03 17:29:00,
500149,17931,101.0,180.77,2010-04-03 17:40:00,
500150,14769,183.0,290.05,2010-04-03 17:42:00,
500151,17931,35.0,53.12,2010-04-03 17:45:00,
500153,17931,1.0,3.95,2010-04-03 17:54:00,
500155,17931,6.0,7.5,2010-04-03 18:02:00,
500157,12371,169.0,240.88,2010-04-03 18:23:00,
500158,12371,80.0,246.8,2010-04-03 18:25:00,
500159,14159,107.0,218.88,2010-04-03 18:27:00,
500160,14841,125.0,411.79,2010-04-03 18:46:00,
500161,12647,93.0,304.35,2010-05-03 07:15:00,
500162,17718,191.0,299.83,2010-05-03 08:01:00,
500163,12399,218.0,190.98,2010-05-03 08:45:00,
500165,13280,160.0,478.5,2010-05-03 09:07:00,
500166,15203,394.0,328.72,2010-05-03 09:09:00,
500167,12568,47.0,52.0,2010-05-03 09:15:00,
500168,13476,78.0,240.8,2010-05-03 09:39:00,
500169,12497,884.0,1049.76,2010-05-03 09:39:00,
500170,18226,103.0,421.45,2010-05-03 10:05:00,
500171,14037,56.0,73.60000000000001,2010-05-03 10:11:00,
500172,18102,418.0,807.12,2010-05-03 10:12:00,
500173,18102,3672.0,5525.28,2010-05-03 10:13:00,
500174,12839,264.0,302.52,2010-05-03 10:14:00,
500175,14156,2594.0,750.28,2010-05-03 10:20:00,
500176,12437,214.0,280.06,2010-05-03 10:35:00,
500177,16742,170.0,214.6,2010-05-03 10:37:00,
500181,14957,63.0,203.2,2010-05-03 10:50:00,
500183,17508,259.0,522.73,2010-05-03 10:51:00,
500198,13037,550.0,721.46,2010-05-03 10:55:00,
500205,13037,12.0,23.4,2010-05-03 10:58:00,
500220,14896,100.0,237.95000000000002,2010-05-03 11:16:00,
500223,14186,258.0,204.34,2010-05-03 11:17:00,
500232,15769,1600.0,2640.0,2010-05-03 11:22:00,
500233,13544,73.0,181.32,2010-05-03 11:31:00,
500234,17841,151.0,397.01,2010-05-03 11:50:00,
500235,12823,50.0,317.5,2010-05-03 11:55:00,
500236,16746,175.0,332.8,2010-05-03 11:56:00,
500237,12417,257.0,418.54,2010-05-03 11:56:00,
500238,15827,66.0,116.5,2010-05-03 11:57:00,
500239,13515,50.0,188.1,2010-05-03 11:58:00,
500240,18061,150.0,192.6,2010-05-03 12:01:00,
500241,16156,144.0,310.8,2010-05-03 12:09:00,
500246,17707,54.0,53.4,2010-05-03 12:39:00,
500247,14136,141.0,300.05,2010-05-03 12:42:00,
500249,14156,72.0,27.36,2010-05-03 12:44:00,
500250,15094,16.0,50.0,2010-05-03 12:56:00,
500251,14681,25.0,89.55000000000001,2010-05-03 12:57:00,
500252,15607,118.0,80.30000000000001,2010-05-03 13:06:00,
500254,13446,155.0,315.17,2010-05-03 13:19:00,
500255,17190,1398.0,405.41999999999996,2010-05-03 13:21:00,
500256,14649,190.0,396.83,2010-05-03 13:24:00,
500257,17006,84.0,179.76,2010-05-03 13:33:00,
500259,17716,144.0,269.0,2010-05-03 13:52:00,
500260,15795,83.0,156.9,2010-05-03 13:57:00,
500261,18037,2.0,15.25,2010-05-03 14:21:00,
500262,15630,187.0,295.05,2010-05-03 14:30:00,
500267,15978,365.0,599.12,2010-05-03 14:39:00,
500271,15732,47.0,104.25,2010-05-03 14:41:00,
500278,14852,160.0,269.3,2010-05-03 14:51:00,
500282,15929,120.0,594.0,2010-05-03 14:56:00,
500285,17961,18.0,40.1,2010-05-03 15:07:00,
500287,14852,134.0,157.74,2010-05-03 15:21:00,
500289,14045,200.0,330.0,2010-05-03 15:36:00,
500292,16620,120.0,187.44,2010-05-03 15:48:00,
500293,13174,227.0,638.5600000000001,2010-05-03 16:02:00,
500294,14233,194.0,425.3,2010-05-03 16:35:00,
500296,12748,3.0,12.120000000000001,2010-05-03 16:37:00,
500297,13799,66.0,378.3,2010-05-03 16:39:00,
500299,14085,87.0,264.27,2010-05-03 16:52:00,
500300,15482,219.0,621.15,2010-07-03 10:19:00,
500301,17365,75.0,164.05,2010-07-03 10:27:00,
500302,14110,156.0,337.74,2010-07-03 10:49:00,
500303,16331,72.0,477.1,2010-07-03 10:55:00,
500304,14172,25.0,120.35,2010-07-03 10:58:00,
500306,13201,336.0,316.75,2010-07-03 11:01:00,
500310,15270,130.0,309.29999999999995,2010-07-03 11:24:00,
500311,16923,247.0,451.88,2010-07-03 11:27:00,
500312,17448,181.0,296.21,2010-07-03 11:31:00,
500313,17769,14.0,94.5,2010-07-03 11:31:00,
500316,13508,156.0,176.07999999999998,2010-07-03 11:58:00,
500318,17675,189.0,388.35,2010-07-03 12:01:00,
500320,16271,490.0,666.4399999999999,2010-07-03 12:03:00,
500322,16798,102.0,371.01,2010-07-03 12:06:00,
500323,13958,163.0,487.75,2010-07-03 12:09:00,
500324,15443,270.0,398.78,2010-07-03 12:10:00,
500325,14205,267.0,232.65,2010-07-03 12:20:00,
500326,14877,97.0,206.7,2010-07-03 12:25:00,
500327,17913,127.0,203.37,2010-07-03 12:35:00,
500328,18253,128.0,317.88,2010-07-03 12:38:00,
500329,13764,295.0,558.3,2010-07-03 12:56:00,
500330,17236,61.0,231.79000000000002,2010-07-03 13:00:00,
500331,13764,543.0,369.99,2010-07-03 13:08:00,
500332,17085,117.0,253.4,2010-07-03 13:08:00,
500333,16735,249.0,442.59,2010-07-03 13:28:00,
500334,12872,188.0,315.28,2010-07-03 13:37:00,
500335,14606,99.0,240.62,2010-07-03 13:44:00,
500336,17589,658.0,602.16,2010-07-03 13:48:00,
500337,17734,136.0,321.7,2010-07-03 13:55:00,
500338,13276,115.0,384.43,2010-07-03 14:05:00,
500339,13557,324.0,337.56,2010-07-03 14:23:00,
500340,13561,70.0,152.75,2010-07-03 14:25:00,
500341,16466,256.0,472.76,2010-07-03 14:31:00,
500342,13561,6.0,9.3,2010-07-03 14:32:00,
500343,12530,222.0,321.0,2010-07-03 14:37:00,
500344,17448,354.0,353.14,2010-07-03 14:39:00,
500346,17969,36.0,114.6,2010-07-03 14:50:00,
500347,15631,525.0,596.67,2010-07-03 14:52:00,
500349,15751,29.0,102.13,2010-07-03 14:56:00,
500350,15751,1.0,7.5,2010-07-03 15:01:00,
500353,12668,1114.0,1966.84,2010-07-03 15:24:00,
500354,13026,266.0,250.02,2010-07-03 15:27:00,
500355,18029,253.0,433.77,2010-07-03 15:30:00,
500356,16984,685.0,1739.14,2010-07-03 15:34:00,
500357,16310,97.0,190.38,2010-07-03 15:41:00,
500358,16534,168.0,635.9,2010-07-03 15:47:00,
500359,14369,164.0,299.44,2010-07-03 15:47:00,
500360,17158,174.0,298.5,2010-07-03 15:50:00,
500361,17961,2.0,7.5,2010-07-03 15:56:00,
500362,17449,222.0,343.45,2010-07-03 16:12:00,
500367,12369,208.0,308.32,2010-08-03 08:09:00,
500368,14493,346.0,553.7,2010-08-03 08:33:00,
500369,14628,119.0,314.6,2010-08-03 08:42:00,
500370,17063,241.0,296.25,2010-08-03 08:45:00,
500371,15847,32.0,80.62,2010-08-03 08:47:00,
500372,17298,234.0,122.02000000000001,2010-08-03 08:56:00,
500373,15791,183.0,307.33,2010-08-03 09:41:00,
500374,12765,100.0,132.0,2010-08-03 09:43:00,
500375,17682,238.0,373.5,2010-08-03 09:49:00,
500376,12524,332.0,613.1999999999999,2010-08-03 09:57:00,
500377,17454,117.0,204.05,2010-08-03 10:05:00,
500378,14404,220.0,304.32,2010-08-03 10:15:00,
500379,12359,104.0,337.74,2010-08-03 10:15:00,
500380,12825,55.0,214.82999999999998,2010-08-03 10:17:00,
500381,13148,165.0,387.24,2010-08-03 10:19:00,
500382,16351,204.0,224.94,2010-08-03 10:32:00,
500383,12986,133.0,456.85,2010-08-03 10:41:00,
500384,17740,24.0,50.400000000000006,2010-08-03 10:45:00,
500385,14290,148.0,514.48,2010-08-03 10:49:00,
500386,14160,216.0,308.4,2010-08-03 10:58:00,
500389,16029,780.0,2133.16,2010-08-03 11:26:00,
500399,17325,102.0,101.89999999999999,2010-08-03 11:31:00,
500400,16754,980.0,2394.0,2010-08-03 11:32:00,
500425,13798,93.0,343.35,2010-08-03 11:58:00,
500428,13157,132.0,193.2,2010-08-03 11:59:00,
500448,17857,650.0,468.0,2010-08-03 12:09:00,
500449,17542,185.0,158.3,2010-08-03 12:08:00,
500450,16013,182.0,651.18,2010-08-03 12:10:00,
500451,16013,50.0,127.49999999999999,2010-08-03 12:13:00,
500452,16422,360.0,339.36,2010-08-03 12:15:00,
500453,17542,4.0,11.8,2010-08-03 12:17:00,
500454,15538,460.0,1095.0,2010-08-03 12:18:00,
500455,12514,400.0,580.08,2010-08-03 12:18:00,
500456,13497,116.0,232.64000000000001,2010-08-03 12:19:00,
500457,17960,2.0,10.9,2010-08-03 12:22:00,
500458,16628,40.0,78.0,2010-08-03 12:24:00,
500459,13004,180.0,309.26,2010-08-03 12:25:00,
500460,18170,48.0,313.20000000000005,2010-08-03 12:33:00,
500476,15719,127.0,323.02,2010-08-03 12:45:00,
500493,17289,15.0,47.79,2010-08-03 12:52:00,
500498,17672,557.0,1334.27,2010-08-03 13:17:00,
500500,14173,36.0,111.56,2010-08-03 13:24:00,
500501,18219,107.0,210.00000000000003,2010-08-03 13:24:00,
500502,17025,498.0,848.7,2010-08-03 13:37:00,
500503,15916,181.0,332.83,2010-08-03 13:38:00,
500504,16537,19.0,10.55,2010-08-03 13:41:00,
500505,13001,150.0,445.44,2010-08-03 13:44:00,
500506,14562,156.0,339.18,2010-08-03 13:48:00,
500508,12932,72.0,111.3,2010-08-03 13:52:00,
500509,16400,167.0,229.53,2010-08-03 14:04:00,
500510,17488,136.0,336.5,2010-08-03 14:07:00,
500511,16681,85.0,151.5,2010-08-03 14:10:00,
500523,16287,132.0,137.70000000000002,2010-08-03 14:15:00,
500533,13473,136.0,484.4,2010-08-03 14:23:00,
500535,12472,251.0,361.07,2010-08-03 14:27:00,
500536,17961,1.0,2.55,2010-08-03 14:27:00,
500537,13454,198.0,219.87,2010-08-03 14:40:00,
500538,16275,392.0,695.84,2010-08-03 14:41:00,
500539,16568,54.0,477.30000000000007,2010-08-03 14:51:00,
500540,13911,150.0,106.25999999999999,2010-08-03 15:15:00,
500541,18245,330.0,310.77000000000004,2010-08-03 15:26:00,
500564,17002,48.0,85.19999999999999,2010-08-03 15:46:00,
500566,17002,76.0,131.16,2010-08-03 15:48:00,
500567,13694,1058.0,1509.6000000000001,2010-08-03 15:49:00,
500568,13831,100.0,278.79999999999995,2010-08-03 15:50:00,
500574,17663,302.0,693.26,2010-08-03 16:30:00,
500576,17438,47.0,263.73,2010-08-03 16:53:00,
500577,17222,62.0,166.48000000000002,2010-08-03 17:27:00,
500578,15250,48.0,60.0,2010-09-03 07:35:00,
500579,13641,209.0,234.60999999999999,2010-09-03 07:37:00,
500580,13643,41.0,143.45,2010-09-03 09:15:00,
500581,16182,300.0,495.0,2010-09-03 09:34:00,
500582,12490,226.0,364.2,2010-09-03 09:46:00,
500583,13178,546.0,858.08,2010-09-03 09:49:00,
500584,12648,64.0,88.05,2010-09-03 09:55:00,
500585,15637,56.0,124.10000000000001,2010-09-03 10:02:00,
500587,17138,230.0,766.94,2010-09-03 10:18:00,
500588,15591,24.0,61.199999999999996,2010-09-03 10:21:00,
500589,16027,144.0,79.2,2010-09-03 10:25:00,
500590,13013,200.0,212.0,2010-09-03 10:26:00,
500611,17266,38.0,114.73,2010-09-03 10:42:00,
500615,17157,54.0,166.86,2010-09-03 10:45:00,
500616,15437,98.0,193.29000000000002,2010-09-03 10:45:00,
500638,13854,109.0,312.39,2010-09-03 10:53:00,
500639,12495,128.0,277.4,2010-09-03 10:53:00,
500652,15921,44.0,100.18,2010-09-03 11:03:00,
500653,12682,250.0,635.45,2010-09-03 11:10:00,
500655,16525,1116.0,1691.16,2010-09-03 11:13:00,
500656,18039,190.0,120.97,2010-09-03 11:19:00,
500658,12748,54.0,38.86,2010-09-03 11:22:00,
500659,16558,319.0,400.61,2010-09-03 11:23:00,
500661,17961,5.0,16.0,2010-09-03 11:50:00,
500662,15838,444.0,769.56,2010-09-03 11:57:00,
500663,17700,215.0,534.6,2010-09-03 12:10:00,
500664,17841,117.0,215.38,2010-09-03 12:12:00,
500672,14527,51.0,221.98,2010-09-03 12:23:00,
500673,13874,144.0,285.68,2010-09-03 12:25:00,
500685,17907,1046.0,291.76,2010-09-03 12:33:00,
500696,16208,50.0,273.6,2010-09-03 12:53:00,
500699,16210,286.0,745.94,2010-09-03 13:07:00,
500701,16791,70.0,178.35999999999999,2010-09-03 13:26:00,
500702,16210,42.0,343.5,2010-09-03 13:29:00,
500703,14147,171.0,248.2,2010-09-03 13:43:00,
500706,16701,439.0,299.40999999999997,2010-09-03 13:48:00,
500711,13627,134.0,304.4,2010-09-03 14:03:00,
500712,13089,486.0,1119.48,2010-09-03 14:14:00,
500713,17213,157.0,283.47,2010-09-03 14:16:00,
500715,16854,970.0,1290.81,2010-09-03 14:32:00,
500716,13283,32.0,127.80000000000001,2010-09-03 14:36:00,
500718,15722,159.0,475.35,2010-09-03 15:05:00,
500719,16707,133.0,168.29,2010-09-03 15:16:00,
500720,12747,70.0,210.89000000000001,2010-09-03 15:16:00,
500721,17059,433.0,505.73,2010-09-03 15:22:00,
500728,16756,238.0,273.54,2010-09-03 15:56:00,
500730,15078,258.0,551.2,2010-09-03 16:02:00,
500734,12542,353.0,364.79,2010-09-03 16:26:00,
500736,13089,168.0,107.76,2010-09-03 16:32:00,
500737,13491,149.0,401.31,2010-09-03 16:32:00,
500739,13413,72.0,76.32000000000001,2010-09-03 16:40:00,
500741,15856,595.0,1108.85,2010-09-03 17:12:00,
500744,13078,166.0,602.76,2010-10-03 08:31:00,
500745,13426,274.0,452.96,2010-10-03 09:16:00,
500746,13319,125.0,352.14,2010-10-03 09:17:00,
500747,14676,696.0,655.92,2010-10-03 09:30:00,
500749,13316,3768.0,2017.3600000000001,2010-10-03 10:01:00,
500751,13081,2239.0,3176.34,2010-10-03 10:25:00,
500754,12638,84.0,169.8,2010-10-03 10:30:00,
500773,16946,6.0,17.700000000000003,2010-10-03 10:42:00,
500778,15309,2.0,17.0,2010-10-03 10:48:00,
500781,14286,720.0,649.22,2010-10-03 10:50:00,
500782,13941,289.0,572.91,2010-10-03 10:50:00,
500784,14286,578.0,353.28,2010-10-03 10:51:00,
500788,17044,162.0,665.38,2010-10-03 10:53:00,
500794,14828,376.0,321.48,2010-10-03 10:54:00,
500828,13783,1016.0,496.55999999999995,2010-10-03 11:21:00,
500829,17377,34.0,126.5,2010-10-03 11:28:00,
500830,17377,26.0,84.2,2010-10-03 11:31:00,
500832,17377,1.0,1.65,2010-10-03 11:35:00,
500834,13484,112.0,165.78,2010-10-03 11:46:00,
500836,16846,126.0,355.86,2010-10-03 12:03:00,
500837,14590,35.0,113.53,2010-10-03 12:04:00,
500838,15898,69.0,249.21,2010-10-03 12:04:00,
500839,13798,366.0,386.0,2010-10-03 12:05:00,
500840,13413,59.0,70.89,2010-10-03 12:10:00,
500843,17348,478.0,406.96,2010-10-03 12:13:00,
500844,13413,29.0,47.75,2010-10-03 12:16:00,
500845,13413,18.0,41.75,2010-10-03 12:17:00,
500853,13566,216.0,287.27,2010-10-03 12:22:00,
500857,15911,96.0,215.46,2010-10-03 12:23:00,
500860,17880,80.0,194.4,2010-10-03 12:39:00,
500861,14680,496.0,992.5,2010-10-03 12:45:00,
500862,13408,217.0,227.7,2010-10-03 12:50:00,
500863,13408,312.0,720.72,2010-10-03 12:51:00,
500864,14924,114.0,310.14,2010-10-03 12:51:00,
500866,16700,201.0,260.4,2010-10-03 13:01:00,
500867,14680,120.0,50.4,2010-10-03 13:01:00,
500868,14156,222.0,501.95,2010-10-03 13:08:00,
500869,17220,100.0,131.85,2010-10-03 13:21:00,
500871,17220,125.0,152.09,2010-10-03 13:26:00,
500872,13668,91.0,441.65,2010-10-03 13:34:00,
500873,17029,200.0,330.0,2010-10-03 13:34:00,
500874,16719,95.0,277.6,2010-10-03 13:43:00,
500875,14403,152.0,176.39999999999998,2010-10-03 14:00:00,
500876,15218,279.0,474.55,2010-10-03 14:02:00,
500878,16258,307.0,754.95,2010-10-03 14:19:00,
500879,15093,454.0,612.7,2010-10-03 14:24:00,
500880,15544,269.0,359.83,2010-10-03 14:49:00,
500881,13305,295.0,413.68,2010-10-03 14:49:00,
500882,12471,40.0,109.6,2010-10-03 14:50:00,
500883,12471,130.0,220.89999999999998,2010-10-03 14:52:00,
500884,12483,160.0,352.6,2010-10-03 15:03:00,
500885,15633,123.0,395.7,2010-10-03 15:22:00,
500886,15558,73.0,202.68,2010-10-03 15:25:00,
500889,16611,198.0,287.04,2010-10-03 16:07:00,
500890,17338,86.0,267.21000000000004,2010-10-03 16:09:00,
500896,15291,104.0,349.68,2010-10-03 16:50:00,
